2020-03-11 00:00:00,495,sadness,joy,0.301000064646465,1090.0,0.18586299595959582,221.5,0.19425104040404037,56.5,0.18601728282828286,191.0,0.16630683636363638,76.0
2020-03-12 00:00:00,497,sadness,joy,0.2919705150905432,1022.0,0.22118288128772629,185.5,0.17683936820925547,182.0,0.17094858148893366,90.5,0.14885615090543247,53.0
2020-03-13 00:00:00,500,sadness,joy,0.2898297379999997,631.0,0.21767763000000012,190.0,0.16769367199999996,47.5,0.17959790199999984,35.5,0.16466066400000012,42.5
2020-03-14 00:00:00,498,sadness,joy,0.28867736947791184,50918.0,0.22442276104417658,25200.5,0.16554956024096387,82.5,0.17877702008032134,47.5,0.15722068273092368,128.5
2020-03-15 00:00:00,497,sadness,joy,0.3043318028169012,642.0,0.21376889336016097,174.5,0.1846909678068411,74.5,0.1621236358148892,45.0,0.15486104024144867,27.0
2020-03-16 00:00:00,497,sadness,joy,0.2806968350100604,1280.0,0.23618902012072449,250.0,0.17307169416499002,65.0,0.1813893360160967,72.0,0.1534254889336016,253.0
2020-03-17 00:00:00,498,sadness,joy,0.3103209618473894,1401.0,0.24889362048192756,193.0,0.16520525301204797,120.5,0.1629272550200803,62.0,0.14265027710843375,325.0
2020-03-18 00:00:00,499,sadness,joy,0.2929150761523047,2277.0,0.2200474989979961,589.5,0.1764799258517033,429.0,0.1766673747494991,50.5,0.15545173947895777,69.5
2020-03-19 00:00:00,499,sadness,joy,0.28405003406813606,1476.0,0.23431804008016022,392.0,0.15773565531062136,23.0,0.1763122905811623,291.5,0.1397475511022046,31.5
2020-03-20 00:00:00,498,sadness,joy,0.29820112449799185,806.0,0.24091175100401618,132.5,0.17653898594377523,70.5,0.15768917469879512,17.5,0.13670418072289162,182.5
2020-03-21 00:00:00,498,sadness,joy,0.28676796385542164,2528.0,0.24240640361445803,191.5,0.16647732730923703,782.5,0.16930930722891577,240.0,0.14544605220883536,50.0
2020-03-22 00:00:00,497,sadness,joy,0.302486217303823,2493.0,0.23782661770623753,294.0,0.1575901388329979,40.0,0.1774836398390343,690.0,0.14630487122736419,222.5
2020-03-23 00:00:00,493,sadness,joy,0.3087436551724141,1089.0,0.21771636105476672,202.0,0.17311826166328595,32.5,0.16502776064908722,70.0,0.15136777687626765,240.0
2020-03-24 00:00:00,495,sadness,joy,0.31227797171717175,995.0,0.19750049494949498,294.5,0.16316078181818167,77.0,0.16931739191919187,27.5,0.16592788888888887,98.5
2020-03-25 00:00:00,497,sadness,joy,0.3004219657947687,660.0,0.2328896498993965,82.0,0.16873932595573432,44.0,0.16360675050301815,150.0,0.1475490241448691,54.0
2020-03-26 00:00:00,494,sadness,joy,0.3010875485829958,1091.0,0.24092330971659928,132.0,0.15736579149797564,186.5,0.15331278947368437,49.5,0.1460931578947368,177.5
2020-03-27 00:00:00,498,sadness,joy,0.3184833975903618,2344.0,0.2223476365461847,784.0,0.16300344176706852,38.0,0.16729261244979934,217.5,0.15297840160642576,132.5
2020-03-28 00:00:00,497,sadness,joy,0.30825747686116683,3664.0,0.22195389134808863,261.5,0.16916477665995983,70.5,0.16230718108651898,1441.5,0.146247893360161,58.5
2020-03-29 00:00:00,498,sadness,joy,0.3298297108433736,5272.0,0.23509446987951801,2042.0,0.15537782329317273,35.5,0.16165538755020073,529.0,0.1456134317269078,29.5
2020-03-30 00:00:00,500,sadness,joy,0.3119632419999996,2756.0,0.20998822799999983,919.0,0.15568940799999997,121.5,0.18600276800000004,224.0,0.1565582239999997,113.5
2020-04-01 00:00:00,498,sadness,joy,0.311563642570281,1674.0,0.21443711847389563,268.0,0.17556075100401602,201.5,0.1654079759036144,47.0,0.15268560040160636,320.5
2020-04-02 00:00:00,497,sadness,joy,0.300040249496982,2077.0,0.23242157142857145,690.0,0.16193450503018114,45.0,0.16328376861167013,84.0,0.1591524869215291,219.5
2020-04-03 00:00:00,499,sadness,joy,0.30679736673346736,2043.0,0.2310966052104207,70.5,0.1580621883767535,483.0,0.17177132464929865,29.0,0.15745218436873754,439.0
2020-04-04 00:00:00,497,sadness,joy,0.328409629778672,1340.0,0.2230446398390342,359.5,0.16889774647887323,50.0,0.16629242253521115,34.0,0.15009805432595572,226.5
2020-04-05 00:00:00,497,sadness,joy,0.31126498993963825,2230.0,0.22763678269617713,48.0,0.16718085915492945,950.5,0.169062486921529,75.5,0.15629306639839038,41.0
2020-04-06 00:00:00,496,sadness,joy,0.30134699395161324,1071.0,0.24636116935483868,169.5,0.16249327822580623,239.0,0.15561100000000008,74.5,0.13317350604838712,52.5
2020-04-07 00:00:00,497,sadness,joy,0.33096773843058364,2295.0,0.21349839436619697,893.5,0.16904083903420533,110.5,0.1645410824949701,49.5,0.14600356941649886,94.0
2020-04-08 00:00:00,498,sadness,joy,0.30802035341365486,5682.0,0.24267760040160635,156.5,0.1663498152610441,50.5,0.16389734136546175,24.5,0.1474096204819277,2609.5
2020-04-09 00:00:00,497,sadness,joy,0.31333635412474825,1828.0,0.23867919517102634,112.0,0.1560449054325955,52.0,0.16203638430583486,585.0,0.14626019718309857,165.0
2020-04-11 00:00:00,499,sadness,joy,0.33369919839679385,788.0,0.2304556853707416,93.0,0.15341548096192373,205.0,0.17344433266533063,41.5,0.1494522304609219,54.5
2020-04-12 00:00:00,460,sadness,anger,0.36073875217391327,454.0,0.2104215804347825,85.0,0.14206151086956526,60.5,0.1663272217391303,37.0,0.1335600369565217,44.5
